
---------- Begin Simulation Statistics ----------
simSeconds                                   0.011929                       # Number of seconds simulated (Second)
simTicks                                  11929019488                       # Number of ticks simulated (Tick)
finalTick                                 11929019488                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3543.57                       # Real time elapsed on the host (Second)
hostTickRate                                  3366384                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2264348                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000001                       # Number of instructions simulated (Count)
simOps                                     1132163591                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   282201                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     319498                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1491127437                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.491127                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.670633                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1235332993                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1958                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1195417686                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   5359                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            103171313                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         281479987                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 106                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1472043828                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.812080                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.614059                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                1073767845     72.94%     72.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  92760743      6.30%     79.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  91441388      6.21%     85.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  79778568      5.42%     90.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  53728679      3.65%     94.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  43083193      2.93%     97.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  19953572      1.36%     98.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   9852370      0.67%     99.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   7677470      0.52%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            1472043828                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2576475     17.65%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     17.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     17.65% # attempts to use FU when none available (Count)
